Feature.ID	Taxon	Confidence
147f62ff5b7eab511d61a87c8d96ecc8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_nidulans	0.720125723764798
f0484a7d2ae9a52009065763af44c8bc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.953450047611847
d9e633adc37baf99e7e989d5d72dc181	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum	0.999999987201463
7557441be8768753251c69579782cca0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sumatraense	0.951646578145626
d4543311d528b5bdc011e2550521b0e7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.998944744914693
511f9e75b31c9289dd9c41b50f35fff7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Byssochlamys;s__Byssochlamys_spectabilis	0.999823959897296
60ac555994bf67af6945064ebc73d36f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_montanense	0.800056381156539
0509c7d48e6e467e11883c141edb486d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999908534319749
feb99212a3f47b286849cb0b8a03319a	k__Fungi	0.999999999999987
9649c33b8158338b53dc22d5ca2e36ec	k__Fungi	0.999999999999992
ab53a7ed9abdfec00034aa8373bd66bf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.999997713431333
