OTU_ID	EB29	EB30	EB31	EB32	EB33	EB34	EB35	EB36	EB37	EB38	EB39	EB40	kingdom	phylum	class	order	family	genus	species
210595	2.0	1.0	4.0	0.0	4.0	1.0	3.0	5.0	6.0	1.0	4.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae	 VFJL01	 Unidentified
223450	1.0	4.0	5.0	2.0	3.0	11.0	3.0	9.0	6.0	3.0	2.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae	 BJGV01	 Unidentified
169256	1.0	3.0	14.0	10.0	10.0	9.0	4.0	20.0	17.0	4.0	5.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Unidentified	 Unidentified
264482	27.0	23.0	45.0	40.0	48.0	28.0	26.0	70.0	66.0	28.0	46.0	41.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Zoogloea	 Unidentified
195593	26.0	38.0	86.0	55.0	81.0	51.0	57.0	113.0	137.0	38.0	69.0	72.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azonexus	 Unidentified
206387	23.0	10.0	42.0	31.0	42.0	36.0	25.0	63.0	89.0	17.0	43.0	41.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Thauera	 Unidentified
259758	15.0	7.0	17.0	18.0	24.0	25.0	17.0	33.0	29.0	4.0	23.0	26.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Propionivibrio	 Unidentified
254621	10.0	27.0	41.0	33.0	38.0	36.0	26.0	71.0	52.0	11.0	43.0	38.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Aromatoleum	 Unidentified
216016	10.0	15.0	46.0	29.0	31.0	28.0	15.0	43.0	37.0	8.0	31.0	26.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Accumulibacter	 Unidentified
219501	10.0	20.0	7.0	6.0	5.0	8.0	7.0	11.0	9.0	4.0	11.0	5.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azoarcus_C	 Unidentified
224330	8.0	5.0	6.0	9.0	17.0	13.0	6.0	20.0	18.0	3.0	13.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Thauera_A	 Unidentified
171700	7.0	7.0	24.0	20.0	30.0	16.0	17.0	27.0	25.0	9.0	23.0	18.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Sulfuritalea	 Unidentified
231948	7.0	5.0	19.0	14.0	21.0	19.0	17.0	47.0	24.0	8.0	40.0	29.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Methyloversatilis	 Unidentified
223733	7.0	5.0	10.0	8.0	8.0	9.0	11.0	14.0	20.0	4.0	8.0	9.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Uliginosibacterium	 Unidentified
206565	7.0	7.0	16.0	13.0	13.0	9.0	5.0	22.0	19.0	2.0	6.0	5.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Denitromonas	 Unidentified
219324	5.0	5.0	7.0	4.0	5.0	5.0	3.0	10.0	7.0	1.0	5.0	5.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Tepidiphilus	 Unidentified
235179	5.0	10.0	28.0	15.0	29.0	20.0	14.0	40.0	32.0	6.0	29.0	25.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 UBA2250	 Unidentified
213862	5.0	9.0	12.0	14.0	21.0	10.0	7.0	14.0	14.0	4.0	14.0	13.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Rugosibacter	 Unidentified
260187	4.0	7.0	5.0	6.0	2.0	3.0	6.0	6.0	8.0	1.0	7.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 WRNU01	 Unidentified
225702	4.0	5.0	7.0	4.0	8.0	2.0	6.0	9.0	6.0	2.0	9.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 CAJBIL01	 Unidentified
272560	4.0	8.0	10.0	6.0	10.0	8.0	6.0	19.0	16.0	4.0	10.0	14.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 UTPRO2	 Unidentified
321535	3.0	6.0	4.0	5.0	4.0	4.0	5.0	3.0	10.0	4.0	2.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 SFHR01	 Unidentified
269237	3.0	3.0	4.0	5.0	8.0	2.0	5.0	14.0	11.0	5.0	12.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Niveibacterium	 Unidentified
273778	3.0	3.0	4.0	5.0	8.0	4.0	2.0	12.0	8.0	2.0	9.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azovibrio	 Unidentified
238952	2.0	4.0	11.0	3.0	6.0	5.0	4.0	13.0	11.0	4.0	11.0	11.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azoarcus	 Unidentified
240216	2.0	2.0	5.0	2.0	4.0	4.0	1.0	13.0	5.0	1.0	4.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 UBA5533	 Unidentified
321465	2.0	3.0	2.0	0.0	5.0	2.0	2.0	9.0	6.0	3.0	3.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 CAISUK01	 Unidentified
295903	2.0	1.0	3.0	0.0	2.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 PNJM01	 Unidentified
235011	2.0	2.0	10.0	7.0	3.0	2.0	3.0	9.0	5.0	1.0	0.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 CAIQBG01	 Unidentified
217964	2.0	1.0	4.0	3.0	4.0	2.0	0.0	6.0	5.0	2.0	6.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azospira	 Unidentified
263984	2.0	0.0	2.0	3.0	7.0	6.0	4.0	12.0	8.0	1.0	5.0	9.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 SSSZ01	 Unidentified
247744	1.0	1.0	3.0	1.0	3.0	3.0	2.0	3.0	4.0	3.0	3.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Oryzomicrobium	 Unidentified
289727	1.0	2.0	10.0	1.0	9.0	4.0	6.0	11.0	7.0	2.0	9.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Azoarcus_D	 Unidentified
283645	1.0	2.0	2.0	3.0	2.0	4.0	2.0	3.0	3.0	0.0	1.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 UBA1934	 Unidentified
317739	1.0	1.0	1.0	4.0	0.0	5.0	1.0	0.0	7.0	2.0	1.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 AWTP1-18	 Unidentified
250843	1.0	2.0	2.0	4.0	3.0	0.0	0.0	9.0	9.0	1.0	8.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Fen-999	 Unidentified
237766	1.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Sulfurisoma	 Unidentified
216184	1.0	3.0	4.0	5.0	9.0	3.0	2.0	4.0	5.0	1.0	0.0	5.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 CAJAWW01	 Unidentified
93814	10.0	3.0	11.0	10.0	7.0	17.0	9.0	15.0	11.0	6.0	9.0	16.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Unidentified	 Unidentified
93815	58.0	89.0	109.0	87.0	82.0	84.0	97.0	128.0	145.0	46.0	90.0	74.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Neisseria	 Unidentified
165124	34.0	39.0	46.0	46.0	51.0	51.0	44.0	71.0	80.0	23.0	45.0	48.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Snodgrassella	 Unidentified
173682	6.0	7.0	11.0	7.0	9.0	7.0	9.0	14.0	19.0	2.0	9.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Eikenella	 Unidentified
234783	6.0	5.0	9.0	7.0	14.0	6.0	8.0	13.0	16.0	3.0	8.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Alysiella	 Unidentified
165852	3.0	7.0	4.0	5.0	3.0	4.0	1.0	6.0	8.0	0.0	3.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Kingella	 Unidentified
229478	3.0	8.0	5.0	5.0	2.0	5.0	6.0	4.0	6.0	3.0	5.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Conchiformibius	 Unidentified
252187	3.0	8.0	6.0	12.0	8.0	7.0	4.0	12.0	17.0	3.0	2.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Simonsiella	 Unidentified
311104	3.0	5.0	2.0	4.0	3.0	0.0	5.0	7.0	10.0	0.0	6.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 QFNR01	 Unidentified
282507	2.0	7.0	0.0	3.0	3.0	1.0	4.0	5.0	6.0	1.0	4.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Stenoxybacter	 Unidentified
234428	1.0	4.0	12.0	5.0	8.0	12.0	9.0	11.0	9.0	3.0	6.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Neisseriaceae	 Vitreoscilla	 Unidentified
231993	70.0	67.0	102.0	63.0	78.0	99.0	81.0	145.0	121.0	33.0	85.0	104.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 UBA11063	 UBA11063	 Unidentified
254511	17.0	40.0	33.0	29.0	43.0	34.0	31.0	53.0	46.0	8.0	26.0	36.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Iodobacter	 Unidentified
254671	10.0	10.0	13.0	16.0	14.0	20.0	13.0	20.0	21.0	12.0	15.0	15.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Chitinibacter	 Unidentified
268107	9.0	6.0	8.0	7.0	12.0	5.0	8.0	16.0	11.0	6.0	6.0	6.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Silvimonas	 Unidentified
249998	7.0	8.0	7.0	8.0	7.0	6.0	10.0	7.0	15.0	5.0	9.0	11.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Deefgea	 Unidentified
317406	7.0	8.0	15.0	6.0	6.0	5.0	9.0	16.0	13.0	4.0	9.0	10.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Amantichitinum	 Unidentified
262377	3.0	9.0	14.0	12.0	16.0	10.0	13.0	19.0	22.0	2.0	13.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Andreprevotia	 Unidentified
265298	2.0	2.0	5.0	2.0	6.0	2.0	5.0	4.0	5.0	2.0	3.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Jeongeupia	 Unidentified
298884	2.0	3.0	5.0	9.0	2.0	7.0	2.0	5.0	7.0	0.0	4.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Chitiniphilus	 Unidentified
317591	2.0	1.0	0.0	4.0	3.0	4.0	3.0	7.0	7.0	0.0	5.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Formivibrio	 Unidentified
274047	1.0	0.0	4.0	1.0	3.0	4.0	4.0	4.0	3.0	0.0	4.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae	 Chitinolyticbacter	 Unidentified
157114	2.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 Unidentified	 Unidentified
157115	26.0	46.0	67.0	50.0	62.0	56.0	46.0	108.0	108.0	29.0	60.0	64.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 Gallionella	 Unidentified
176497	12.0	24.0	21.0	13.0	19.0	21.0	34.0	49.0	34.0	8.0	23.0	16.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 Nitrotoga	 Unidentified
218355	9.0	16.0	14.0	12.0	22.0	18.0	16.0	28.0	28.0	9.0	10.0	20.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 Sideroxydans	 Unidentified
228228	3.0	9.0	6.0	16.0	8.0	8.0	8.0	17.0	27.0	4.0	9.0	13.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 PALSA-1006	 Unidentified
266897	2.0	7.0	4.0	5.0	5.0	10.0	2.0	5.0	8.0	5.0	4.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 CAITJF01	 Unidentified
317161	2.0	2.0	4.0	7.0	4.0	4.0	7.0	9.0	5.0	1.0	6.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae	 Ferriphaselus	 Unidentified
174115	19.0	25.0	32.0	36.0	41.0	35.0	30.0	74.0	62.0	14.0	48.0	48.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Chromobacterium	 Unidentified
221051	11.0	24.0	32.0	18.0	21.0	31.0	36.0	47.0	37.0	13.0	27.0	20.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Aquitalea	 Unidentified
224351	10.0	15.0	23.0	17.0	19.0	13.0	14.0	28.0	25.0	8.0	18.0	22.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Vogesella	 Unidentified
249843	5.0	8.0	11.0	11.0	14.0	11.0	7.0	23.0	12.0	8.0	8.0	13.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 STGJ01	 Unidentified
217441	4.0	0.0	2.0	3.0	1.0	3.0	3.0	6.0	4.0	1.0	4.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Gulbenkiania	 Unidentified
247182	3.0	3.0	11.0	7.0	3.0	4.0	3.0	8.0	8.0	3.0	5.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Pseudogulbenkiania	 Unidentified
242181	1.0	1.0	3.0	6.0	3.0	2.0	2.0	6.0	5.0	3.0	1.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Crenobacter	 Unidentified
275318	1.0	5.0	7.0	11.0	10.0	9.0	9.0	16.0	16.0	6.0	12.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 Paludibacterium	 Unidentified
296139	1.0	1.0	1.0	1.0	3.0	1.0	0.0	6.0	2.0	1.0	1.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae	 WLYX01	 Unidentified
205644	20.0	22.0	49.0	36.0	36.0	47.0	39.0	81.0	71.0	10.0	38.0	38.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 Thiobacillus	 Unidentified
170708	10.0	9.0	17.0	11.0	9.0	9.0	9.0	17.0	18.0	5.0	10.0	13.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 PFJX01	 Unidentified
263527	5.0	4.0	15.0	7.0	12.0	12.0	7.0	8.0	7.0	2.0	10.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 UBA6918	 Unidentified
189635	2.0	2.0	8.0	6.0	6.0	1.0	1.0	6.0	6.0	5.0	1.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 LSR1	 Unidentified
226170	2.0	3.0	7.0	2.0	4.0	4.0	2.0	10.0	8.0	3.0	4.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 QYQG01	 Unidentified
240792	2.0	2.0	3.0	1.0	2.0	1.0	3.0	8.0	2.0	1.0	2.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 Sulfuritortus	 Unidentified
264835	1.0	0.0	4.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Thiobacillaceae	 UBA3361	 Unidentified
240554	12.0	16.0	21.0	17.0	34.0	17.0	19.0	37.0	43.0	7.0	23.0	18.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 Casimicrobium	 Unidentified
229193	11.0	7.0	13.0	11.0	15.0	13.0	8.0	24.0	26.0	4.0	10.0	10.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 PALSA-1003	 Unidentified
228944	6.0	1.0	5.0	7.0	4.0	1.0	2.0	13.0	8.0	4.0	3.0	9.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 CAIWHR01	 Unidentified
233153	2.0	5.0	6.0	3.0	5.0	1.0	1.0	4.0	4.0	2.0	5.0	5.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 UBA931	 Unidentified
246365	1.0	0.0	3.0	2.0	1.0	1.0	1.0	3.0	3.0	2.0	3.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 VBCG01	 Unidentified
269642	1.0	2.0	3.0	2.0	2.0	2.0	1.0	4.0	3.0	0.0	2.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Casimicrobiaceae	 PALSA-1005	 Unidentified
236971	3.0	6.0	10.0	7.0	10.0	3.0	6.0	12.0	9.0	9.0	4.0	9.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 RBG-16-66-20	 Unidentified
275954	3.0	4.0	4.0	2.0	4.0	1.0	3.0	7.0	4.0	1.0	2.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 CAITSH01	 Unidentified
275663	3.0	1.0	15.0	7.0	8.0	8.0	6.0	20.0	9.0	6.0	10.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 2-02-FULL-62-17	 Unidentified
264049	3.0	4.0	2.0	9.0	6.0	6.0	7.0	8.0	9.0	5.0	9.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 2-12-FULL-64-23	 Unidentified
286027	2.0	2.0	3.0	1.0	3.0	1.0	4.0	3.0	3.0	2.0	7.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 SHXR01	 Unidentified
235718	2.0	2.0	11.0	2.0	7.0	8.0	3.0	13.0	11.0	2.0	7.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 2-02-FULL-66-14	 Unidentified
282107	2.0	0.0	1.0	1.0	1.0	1.0	1.0	6.0	1.0	0.0	1.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 JAABRB01	 Unidentified
240748	2.0	11.0	22.0	9.0	13.0	5.0	10.0	26.0	18.0	2.0	20.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 VBDM01	 Unidentified
262077	2.0	1.0	5.0	2.0	3.0	2.0	3.0	3.0	4.0	1.0	1.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 CAIVVS01	 Unidentified
262126	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	3.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 CAILKO01	 Unidentified
303601	1.0	3.0	1.0	2.0	1.0	4.0	1.0	0.0	0.0	0.0	2.0	3.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 SG8-39	 Unidentified
296699	1.0	0.0	0.0	0.0	2.0	1.0	1.0	5.0	0.0	1.0	0.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 ZC4RG42	 Unidentified
266874	1.0	2.0	2.0	2.0	3.0	1.0	4.0	6.0	5.0	1.0	4.0	1.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 SHXF01	 Unidentified
197856	1.0	30.0	5.0	3.0	4.0	1.0	3.0	10.0	7.0	4.0	6.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 CAIXPL01	 Unidentified
229303	1.0	14.0	4.0	2.0	3.0	5.0	3.0	3.0	2.0	0.0	5.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 CAIYPG01	 Unidentified
212362	1.0	7.0	11.0	3.0	8.0	8.0	9.0	23.0	14.0	7.0	9.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	 SCGC-AG-212-J23	 Unidentified
181750	11.0	14.0	33.0	28.0	30.0	24.0	20.0	55.0	53.0	17.0	25.0	29.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-41	 UBA5216	 Unidentified
177673	6.0	6.0	21.0	12.0	16.0	8.0	4.0	16.0	11.0	3.0	10.0	12.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-41	 PALSA-1004	 Unidentified
220390	4.0	6.0	9.0	6.0	8.0	10.0	5.0	10.0	11.0	4.0	11.0	9.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-41	 Ga0077527	 Unidentified
277922	4.0	10.0	13.0	8.0	8.0	6.0	5.0	10.0	8.0	5.0	7.0	8.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-41	 2-12-FULL-62-58	 Unidentified
282528	2.0	4.0	6.0	3.0	6.0	4.0	1.0	8.0	8.0	1.0	3.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-41	 SG8-41	 Unidentified
215034	10.0	9.0	11.0	15.0	9.0	13.0	11.0	24.0	16.0	4.0	11.0	14.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Ferrovaceae	 PN-J185	 Unidentified
214738	3.0	3.0	5.0	3.0	3.0	2.0	5.0	6.0	4.0	2.0	5.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Ferrovaceae	 Ferrovum	 Unidentified
219347	3.0	9.0	7.0	3.0	15.0	7.0	7.0	12.0	15.0	9.0	10.0	7.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Ferrovaceae	 CAIVHB01	 Unidentified
161280	1.0	3.0	0.0	1.0	0.0	0.0	2.0	3.0	5.0	1.0	0.0	0.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Ferrovaceae	 CAIVUX01	 Unidentified
270564	10.0	11.0	15.0	11.0	14.0	7.0	10.0	19.0	17.0	5.0	12.0	11.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuriferulaceae	 Sulfuriferula_A	 Unidentified
250537	4.0	1.0	4.0	3.0	7.0	2.0	1.0	9.0	17.0	2.0	6.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuriferulaceae	 Sulfuriferula	 Unidentified
296456	1.0	0.0	3.0	1.0	3.0	1.0	1.0	1.0	4.0	2.0	2.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuriferulaceae	 UBA2487	 Unidentified
216926	8.0	14.0	18.0	12.0	10.0	15.0	10.0	24.0	30.0	7.0	26.0	18.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuricellaceae	 Sulfuricella	 Unidentified
277640	3.0	3.0	2.0	3.0	3.0	4.0	4.0	6.0	7.0	4.0	4.0	4.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuricellaceae	 Sulfuricella_A	 Unidentified
231689	2.0	5.0	12.0	9.0	5.0	5.0	6.0	8.0	15.0	2.0	6.0	11.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuricellaceae	 Sulfurirhabdus	 Unidentified
272778	1.0	1.0	4.0	2.0	4.0	4.0	1.0	1.0	1.0	1.0	3.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuricellaceae	 UBA2239	 Unidentified
302247	1.0	3.0	5.0	3.0	5.0	4.0	1.0	6.0	2.0	1.0	8.0	2.0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sulfuricellaceae	 Sulfurimicrobium	 Unidentified
